cycle_id,symbol,is_btc_first_scope,direction,open_time,close_time,duration_seconds,initial_qty,maximum_abs_qty,terminal_qty,opening_exec_count,add_count,reduce_count,flip_origin,close_type,opening_execID,closing_execID,cycle_event_count,funding_event_count,gross_pnl_analytical,reported_pnl_total,reported_pnl_count,fee,funding,wallet_net_candidate,wallet_net_status,pnl_currency,reported_pnl_available,ordering_confidence,action_confidence,accounting_confidence,price_confidence,wallet_confidence,overall_confidence,confidence_status,accounting_position_cycle_ids,strategy_fidelity
TRXH21-C0001,TRXH21,False,LONG,2020-12-27T16:00:37.274000Z,2020-12-30T20:03:18.874000Z,273761.6,50000,2840100,0,1,50,25,NONE,FULL_CLOSE,810bf5fa-a30a-510e-19e8-cafcbb60ed56,f2f29377-5f5a-bbef-6a7a-26c7f255d195,77,0,-1613188.999999999999999999999,0,0,18324,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXH21-C0001,BEHAVIORAL_APPROXIMATION
XRPUSD-C0029,XRPUSD,False,LONG,2020-12-27T16:06:48.039000Z,2020-12-29T03:23:07.305000Z,126979.266,11222,24444,0,1,21,13,NONE,FULL_CLOSE,f264260f-0fcb-71b1-69aa-e45f952e9cf8,f31c8abc-bcbc-907e-b36a-6b53c67d48ae,36,4,-35119067.99999999999999999999,0,0,141779,49984,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0029,BEHAVIORAL_APPROXIMATION
XBTUSD-C0203,XBTUSD,True,LONG,2020-12-27T21:17:09.916000Z,2020-12-29T02:15:37.391000Z,104307.475,172,6666,0,1,2,2,NONE,FULL_CLOSE,bce75489-f3d7-a9ee-952d-c840e037a998,d0f71fee-4f5d-d64d-c006-19d3a1b529d1,6,3,736593.0,0,0,12269,38542,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0203,BEHAVIORAL_APPROXIMATION
ETHUSD-C0080,ETHUSD,False,LONG,2020-12-28T05:49:25.323000Z,2020-12-28T17:13:48.707000Z,41063.384,100,600,0,1,5,6,NONE,FULL_CLOSE,a9e7cff9-e1d0-2de8-f00b-5f175f94f088,f4bfcf61-77d5-27e9-e873-2bc821e328cd,13,1,1608070.0,0,0,29633,92460,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0080,BEHAVIORAL_APPROXIMATION
ETHUSD-C0081,ETHUSD,False,LONG,2020-12-28T20:38:48.493000Z,2021-01-01T17:29:57.761000Z,334269.268,88,3380,0,1,23,3,NONE,FULL_CLOSE,aa1f7438-8e92-c4a3-12a9-3c8be0e9fd37,1b958303-a91d-347c-c4a3-4f3365cd77c1,28,11,5276370.000000000000000000000,0,0,175285,928971,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0081,BEHAVIORAL_APPROXIMATION
XBTUSD-C0204,XBTUSD,True,SHORT,2020-12-31T04:03:40.549000Z,2021-01-02T12:21:01.235000Z,202640.686,-555,69435,0,1,24,3,NONE,FULL_CLOSE,38888deb-cd04-a148-7ab3-e9de717389a6,8c6dfb21-5bb4-4a64-865c-85d569bf1f9c,29,7,-6031309.000000000000000000000,0,0,256433,-58042,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0204,BEHAVIORAL_APPROXIMATION
YFIUSDTH21-C0001,YFIUSDTH21,False,LONG,2020-12-31T07:06:20.957000Z,2021-01-03T09:40:58.781000Z,268477.824,100,999,0,1,24,2,NONE,FULL_CLOSE,735f5324-5263-1797-d78f-ecfc77d806d2,a4f69ed3-2811-b60e-3e90-06e0160cc24a,28,0,-42526435,0,0,123456,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,YFIUSDTH21-C0001,BEHAVIORAL_APPROXIMATION
XRPUSD-C0030,XRPUSD,False,LONG,2021-01-01T02:13:34.441000Z,2021-01-01T04:46:52.319000Z,9197.878,800,3245,0,1,5,3,NONE,FULL_CLOSE,7bba45e9-c3ed-9003-27d2-a7f97d978157,ee16ca61-1269-2e2d-ecc7-089f9b1ec4d3,10,1,1159160.000000000000000000000,0,0,22832,-547,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0030,BEHAVIORAL_APPROXIMATION
ETHUSD-C0082,ETHUSD,False,LONG,2021-01-01T18:45:19.360000Z,2021-01-01T19:47:15.688000Z,3716.328,222,444,0,1,1,0,NONE,FULL_CLOSE,b56980b5-b99e-36e0-d84c-88bc183f4252,95861c96-1cf6-aa62-b6b5-676c78d0e79d,3,0,349650,0,0,16237,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0082,BEHAVIORAL_APPROXIMATION
XRPUSD-C0031,XRPUSD,False,LONG,2021-01-02T09:23:38.266000Z,2021-01-02T12:13:31.096000Z,10192.83,1199,3421,0,1,3,3,NONE,FULL_CLOSE,5c3a16d0-536d-090b-f7eb-130c366505aa,f260ff29-2286-a8cf-4051-98c3d7087b2e,8,1,149050.0000000000000000000000,0,0,7769,1561,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0031,BEHAVIORAL_APPROXIMATION
XBTUSD-C0205,XBTUSD,True,SHORT,2021-01-02T12:33:01.573000Z,2021-01-02T15:53:31.562000Z,12029.989,-13371,111219,0,1,9,2,NONE,FULL_CLOSE,3b8f0849-e102-11a2-a793-2b32face0f1f,e9ff6f50-f7cf-8ded-79cd-34ecee8454a7,13,0,-11756699.00000000000000000000,0,0,311727,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0205,BEHAVIORAL_APPROXIMATION
TRXH21-C0002,TRXH21,False,LONG,2021-01-02T12:45:15.256000Z,2021-01-03T00:43:14.439000Z,43079.183,1141,800000,0,1,66,8,NONE,FULL_CLOSE,29507e10-9370-f8c0-f475-05af2bb3e705,b86e8dfe-c52f-a647-f9e9-ae52ee40c9f1,76,0,-400000,0,0,14124,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXH21-C0002,BEHAVIORAL_APPROXIMATION
ETHUSD-C0083,ETHUSD,False,LONG,2021-01-02T12:55:37.126000Z,2021-01-02T19:57:55.800000Z,25338.674,50,6666,0,1,29,26,NONE,FULL_CLOSE,001b4f1d-3e74-d19f-ca4e-412d0dfbd079,ff0610da-822e-6ef3-8c16-203386607281,57,0,11223285.00000000000000000000,0,0,478583,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0083,BEHAVIORAL_APPROXIMATION
XBTUSD-C0206,XBTUSD,True,LONG,2021-01-02T16:07:48.436000Z,2021-01-02T18:14:23.769000Z,7595.333,2607,42555,0,1,3,10,NONE,FULL_CLOSE,18259b0f-426a-31ed-d04a-e6e12f5e228d,f9f1679f-efbe-ed59-2547-208c018edaab,15,0,2514972,0,0,197136,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0206,BEHAVIORAL_APPROXIMATION
XRPUSD-C0032,XRPUSD,False,LONG,2021-01-02T16:40:15.894000Z,2021-01-02T18:51:17.961000Z,7862.067,618,4444,0,1,2,1,NONE,FULL_CLOSE,57daae71-6d3c-84da-08ec-4420180328f7,f15af690-8682-8adf-da86-5fa1f9e3101e,5,0,386628,0,0,10020,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0032,BEHAVIORAL_APPROXIMATION
ETHUSD-C0084,ETHUSD,False,LONG,2021-01-02T20:04:19.770000Z,2021-01-02T21:24:13.106000Z,4793.336,522,2610,0,1,12,11,NONE,FULL_CLOSE,b6396a29-cfdd-90ed-89fa-6c87bbfd4ed1,45ea4495-4d25-5ead-68f6-c14fbe7af5a7,25,0,-293670,0,0,100411,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0084,BEHAVIORAL_APPROXIMATION
XBTUSD-C0207,XBTUSD,True,SHORT,2021-01-02T20:12:50.757000Z,2021-01-02T20:25:22.913000Z,752.156,-140567,285110,0,1,15,20,NONE,FULL_CLOSE,0cc4a370-71b3-9f2d-282f-c165c9dde565,f06ed562-624e-6181-1869-89d8077d2c29,37,0,12433533.0,0,0,1312619,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0207,BEHAVIORAL_APPROXIMATION
XBTUSD-C0208,XBTUSD,True,SHORT,2021-01-02T20:36:17.382000Z,2021-01-02T21:52:13.779000Z,4556.397,-20450,427665,0,1,34,53,NONE,FULL_CLOSE,1c0ef61f-d941-4a0b-b0ed-625315799059,f48877fe-fca5-3393-5dec-769fa6786f1a,89,0,37871644.00000000000000000000,0,0,1914715,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0208,BEHAVIORAL_APPROXIMATION
LTCUSD-C0022,LTCUSD,False,LONG,2021-01-03T10:05:53.937000Z,2021-01-04T07:18:00.878000Z,76326.941,100,24833,0,1,38,20,NONE,FULL_CLOSE,128acf00-a24b-25e5-8c14-a1cc86c84bff,f8dd3bd8-3555-4955-875b-eb84979b7fe4,60,3,2216524.000000000000000000011,0,0,1467638,2278700,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0022,BEHAVIORAL_APPROXIMATION
XBTUSD-C0209,XBTUSD,True,SHORT,2021-01-03T10:24:57.874000Z,2021-01-03T13:03:44.787000Z,9526.913,-7704,32555,0,1,3,0,NONE,FULL_CLOSE,3298f98b-e03d-d7a7-cdbf-24160e0f72b3,9befc482-ad6e-6b4c-df25-a7d116ee9a18,5,1,-1367310,0,0,143418,-35641,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0209,BEHAVIORAL_APPROXIMATION
XRPUSD-C0033,XRPUSD,False,LONG,2021-01-03T14:39:34.245000Z,2021-01-04T11:00:29.792000Z,73255.547,500,33110,0,1,11,17,NONE,FULL_CLOSE,42c2cbcb-ad06-68f2-6b99-9d5f45352310,f664064a-28e2-2307-3ab8-1dc73dacebfe,30,2,3082798.000000000000000000000,0,0,230436,132480,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0033,BEHAVIORAL_APPROXIMATION
ETHUSD-C0085,ETHUSD,False,SHORT,2021-01-03T16:06:56.366000Z,2021-01-04T05:55:04.441000Z,49688.075,-522,24798,0,1,144,174,NONE,FULL_CLOSE,90775da3-70e2-6cc5-d683-731511f589eb,fb1050c0-73fb-804f-990a-fc07e06a3533,320,2,-94063784.99999999999999999997,0,0,4748153,-7844675,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0085,BEHAVIORAL_APPROXIMATION
TRXH21-C0003,TRXH21,False,SHORT,2021-01-03T16:29:56.716000Z,2021-01-03T16:50:02.715000Z,1205.999,-5000,200000,0,1,4,1,NONE,FULL_CLOSE,c489372f-49eb-17d8-a6a2-11ac7f78de9c,8538cd1d-a40e-99c6-c67a-9095e58517c8,7,0,0,0,0,7502,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXH21-C0003,BEHAVIORAL_APPROXIMATION
TRXH21-C0004,TRXH21,False,LONG,2021-01-03T17:21:17.025000Z,2021-01-05T19:29:30.891000Z,180493.866,15828,3600000,0,1,36,105,NONE,FULL_CLOSE,2d85fadb-1407-fa39-d4d2-a1e331dcbd0d,be314601-d980-f3e7-79a7-62d3338f0956,143,0,-33600000.00000000000000000004,0,0,-37750,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXH21-C0004,BEHAVIORAL_APPROXIMATION
XBTUSD-C0210,XBTUSD,True,LONG,2021-01-03T17:22:17.147000Z,2021-01-04T10:55:48.900000Z,63211.753,5555,263784,0,1,31,4,NONE,FULL_CLOSE,909706c6-fecf-a925-009d-06f22049b4b9,e4a9650c-8c9d-81e7-69b2-e68a15a2edda,37,2,-5140368.000000000000000000000,0,0,599951,68220,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0210,BEHAVIORAL_APPROXIMATION
YFIUSDTH21-C0002,YFIUSDTH21,False,LONG,2021-01-04T02:56:26.899000Z,2021-01-07T18:47:50.900000Z,316284.001,111,1668,0,1,23,21,NONE,FULL_CLOSE,40c609f0-85a5-3188-034e-80f36660532c,afbd8515-903a-94b9-19e1-d769e53ddec1,46,0,82404894.99999999999999999998,0,0,-85359,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,YFIUSDTH21-C0002,BEHAVIORAL_APPROXIMATION
ETHUSD-C0086,ETHUSD,False,SHORT,2021-01-04T05:56:21.098000Z,2021-01-04T07:12:42.461000Z,4581.363,-220,30489,0,1,88,26,NONE,FULL_CLOSE,0d9228fb-a753-eb8f-4df6-10c5091dbf24,a2f37ac7-b9a2-34f1-bab2-da9ed1e27a4f,116,0,47877294.99999999999999999999,0,0,581762,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,ETHUSD-C0086,BEHAVIORAL_APPROXIMATION
LTCUSD-C0023,LTCUSD,False,LONG,2021-01-04T07:24:13.415000Z,2021-01-04T20:55:11.898000Z,48658.483,200,28764,0,1,42,37,NONE,FULL_CLOSE,11d72bb2-eadf-2faf-3130-c8aed0b2da92,ed3f8bca-ff08-cc9b-3f9b-ed1828c018e1,81,2,19712855.99999999999999999999,0,0,413901,2294327,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0023,BEHAVIORAL_APPROXIMATION
ETHUSD-C0087,ETHUSD,False,LONG,2021-01-04T07:24:34.249000Z,2021-01-04T07:26:01.694000Z,87.445,1927,2111,0,1,1,0,NONE,FULL_CLOSE,0e7e1332-644d-f7ab-dfa9-8e94f1243f2f,48d28854-8074-d848-c1a1-47904f723646,3,0,2638750,0,0,-113090,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0087,BEHAVIORAL_APPROXIMATION
XBTUSD-C0211,XBTUSD,True,LONG,2021-01-04T10:58:27.489000Z,2021-01-04T11:28:50.073000Z,1822.584,11239,89912,0,1,10,0,NONE,FULL_CLOSE,c9f95bce-4e24-d802-fbf0-001f68fa9bb8,d2f82c8a-152f-ebae-e7b8-543c1eff2061,12,0,4248342,0,0,147523,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0211,BEHAVIORAL_APPROXIMATION
XBTUSD-C0212,XBTUSD,True,LONG,2021-01-04T11:31:09.155000Z,2021-01-04T12:23:01.471000Z,3112.316,6019,22478,0,1,2,0,NONE,FULL_CLOSE,e7c33683-de6a-bd77-2e4f-89b6ba6fbc31,409b1205-860c-b47d-84b8-b0d1b0c41848,4,1,2495058,0,0,35522,46667,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0212,BEHAVIORAL_APPROXIMATION
XBTUSD-C0213,XBTUSD,True,SHORT,2021-01-04T19:51:15.017000Z,2021-01-05T18:42:23.975000Z,82268.958,-5239,490335,0,1,63,60,NONE,FULL_CLOSE,b90c70ac-84c9-1a33-be14-f0f6b9a64365,caf8ddec-f622-4db9-3575-32d62a280963,125,3,-34176666.00000000000000000000,0,0,882071,-243259,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0213,BEHAVIORAL_APPROXIMATION
LTCH21-C0002,LTCH21,False,LONG,2021-01-04T20:26:02.498000Z,2021-01-05T18:21:43.039000Z,78940.541,7,532,0,1,9,7,NONE,FULL_CLOSE,09053c1a-a00e-8ce6-6253-385ea4de05a7,3127d504-15e6-ec50-53af-86f321bb9b6f,18,0,-3054000.000000000000000000001,0,0,120338,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCH21-C0002,BEHAVIORAL_APPROXIMATION
ETHUSD-C0088,ETHUSD,False,SHORT,2021-01-05T05:25:56.383000Z,2021-01-05T19:40:08.219000Z,51251.836,-25,20220,0,1,62,77,NONE,FULL_CLOSE,39d9a192-029b-b632-4938-5d7f63b7c0a9,e0a2b850-555f-60fe-4c35-e882ef89a6c0,141,1,-85687430.00000000000000000003,0,0,1379697,-3829372,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0088,BEHAVIORAL_APPROXIMATION
XBTUSD-C0214,XBTUSD,True,LONG,2021-01-05T18:43:07.595000Z,2021-01-05T19:05:33.019000Z,1345.424,11555,11555,0,1,0,2,NONE,FULL_CLOSE,4b1694f0-018d-9a4d-6f5c-e0fb6a63a67a,c71a2831-d1db-832f-aade-76487f4d3333,4,0,69330,0,0,51857,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0214,BEHAVIORAL_APPROXIMATION
XBTUSD-C0215,XBTUSD,True,LONG,2021-01-06T05:46:47.662000Z,2021-01-06T07:45:48.465000Z,7140.803,112000,112000,0,1,0,0,NONE,FULL_CLOSE,d44d7303-596d-fd6f-3097-b740087d3bba,58721da4-3e02-53d0-c8c6-9e7e1dcf5244,2,0,-3136000,0,0,482832,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0215,BEHAVIORAL_APPROXIMATION
XBTUSD-C0216,XBTUSD,True,LONG,2021-01-06T07:49:25.966000Z,2021-01-06T19:34:50.621000Z,42324.655,15000,132000,0,1,28,5,NONE,FULL_CLOSE,46c3f924-d92b-c199-723f-04b5ab0b5fd5,e8a558a0-b485-264e-d12d-09c8099cc647,35,1,9789953.000000000000000000000,0,0,493886,269421,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0216,BEHAVIORAL_APPROXIMATION
LTCUSD-C0024,LTCUSD,False,LONG,2021-01-06T16:15:33.762000Z,2021-01-06T19:50:33.819000Z,12900.057,4845,44444,0,1,17,17,NONE,FULL_CLOSE,0f4f9eeb-abef-d3b3-26bd-74f6b3c104bb,deced3ec-ef6c-1303-819d-63783b9c5712,36,0,-40829899.99999999999999999999,0,0,2175373,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0024,BEHAVIORAL_APPROXIMATION
ETHUSD-C0089,ETHUSD,False,SHORT,2021-01-06T18:29:09.414000Z,2021-01-06T19:04:41.610000Z,2132.196,-125,7044,0,1,12,3,NONE,FULL_CLOSE,2a779d24-abc3-b380-2a08-128ede3efbad,62af2416-34d3-f891-6b68-356b721d141b,17,0,-10700650.00000000000000000000,0,0,1268228,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0089,BEHAVIORAL_APPROXIMATION
ETHH21-C0002,ETHH21,False,SHORT,2021-01-06T18:57:18.364000Z,2021-01-06T20:08:19.745000Z,4261.381,-1,44,0,1,6,0,NONE,FULL_CLOSE,4b6488dd-5dda-4ecb-9bc6-f5bf69ae2cfe,a17def4e-0667-c6e5-61f8-bcca9b40b968,8,0,3932000,0,0,148454,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHH21-C0002,BEHAVIORAL_APPROXIMATION
ETHUSD-C0090,ETHUSD,False,SHORT,2021-01-06T19:48:56.047000Z,2021-01-06T20:03:46.621000Z,890.574,-50,22599,0,1,74,95,NONE,FULL_CLOSE,01be7a96-bcb5-6879-ef66-8aa09ab616bd,dd79181a-649d-6c8c-b8a8-0467ba34dacf,171,1,39433914.99999999999999999992,0,0,5315149,-3096530,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0090,BEHAVIORAL_APPROXIMATION
ETHUSD-C0091,ETHUSD,False,LONG,2021-01-06T20:04:03.596000Z,2021-01-06T20:17:31.535000Z,807.939,294,12555,0,1,91,111,NONE,FULL_CLOSE,06194018-fe77-8975-3ffa-df52a48ec4af,ffef01d7-44d2-6f3d-2a8f-d01be072f88a,204,0,12417235.00000000000000000000,0,0,3015917,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0091,BEHAVIORAL_APPROXIMATION
XBTUSD-C0217,XBTUSD,True,LONG,2021-01-06T20:04:24.564000Z,2021-01-06T20:19:05.852000Z,881.288,12000,12000,0,1,0,0,NONE,FULL_CLOSE,7a128f4c-e62b-32da-f3a0-b1c9fec9aec4,782dae71-9931-5bbb-4d62-7348afd3dbd0,2,0,336000,0,0,17226,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0217,BEHAVIORAL_APPROXIMATION
ETHUSD-C0092,ETHUSD,False,SHORT,2021-01-06T20:22:03.895000Z,2021-01-07T03:26:49.876000Z,25485.981,-3,17577,0,1,57,6,NONE,FULL_CLOSE,009bd1a6-a995-7264-6225-dcb0bba3e582,acf4ba8e-3cb2-87b4-f35d-e24be4fe88a5,65,0,-63859230.00000000000000000000,0,0,3156345,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0092,BEHAVIORAL_APPROXIMATION
LTCUSD-C0025,LTCUSD,False,LONG,2021-01-07T03:43:05.087000Z,2021-01-07T17:14:00.979000Z,48655.892,145,38000,0,1,166,38,NONE,FULL_CLOSE,656be2ec-642f-feb5-bf44-ce0ab4c228b5,fba44419-8331-3faf-4078-175f99214a53,206,2,-6952282.000000000000000000042,0,0,711541,3994865,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0025,BEHAVIORAL_APPROXIMATION
XBTUSD-C0218,XBTUSD,True,SHORT,2021-01-07T19:40:30.950000Z,2021-01-08T09:52:52.272000Z,51141.322,-12000,458000,0,1,65,36,NONE,FULL_CLOSE,742bdcbb-5f83-e1cd-9f13-416bc5bfcc01,eeddf3e9-918e-e8f2-4470-20a568d42643,103,2,-7802210.000000000000000000005,0,0,740147,-1235357,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0218,BEHAVIORAL_APPROXIMATION
XBTUSD-C0219,XBTUSD,True,LONG,2021-01-08T10:37:00.960000Z,2021-01-08T20:48:08.997000Z,36668.037,40000,111111,0,1,6,4,NONE,FULL_CLOSE,04988605-e9cb-e216-9098-d085014538ef,d6cee87e-4832-d5a6-4f9f-f3847f70c795,12,2,-8999991,0,0,420747,372642,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0219,BEHAVIORAL_APPROXIMATION
XBTUSD-C0220,XBTUSD,True,LONG,2021-01-08T20:53:38.971000Z,2021-01-08T21:02:50.052000Z,551.081,15000,111111,0,1,14,7,NONE,FULL_CLOSE,1596d90e-d8e6-1984-b85c-a146e7888dd2,f282a0bd-8a2c-9a06-17cb-22c06bcdabf1,23,0,-5048352.000000000000000000000,0,0,427148,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0220,BEHAVIORAL_APPROXIMATION
XBTUSD-C0221,XBTUSD,True,LONG,2021-01-08T21:05:25.835000Z,2021-01-08T21:24:14.972000Z,1129.137,2000,555555,0,1,41,51,NONE,FULL_CLOSE,032ef387-ee55-4ffb-03fb-17d0895a32d7,6a73415f-d614-4eb1-9326-b9cea945e53d,94,0,14759752.00000000000000000000,0,0,2112066,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0221,BEHAVIORAL_APPROXIMATION
