event_time,source_row_number,execID,symbol,spec_id,side,signed_contract_qty,price,lastPx,avgPx,observed_price,observed_last_px,observed_avg_px,execCost,configured_multiplier_raw,configured_tick_size,cost_implied_price,canonical_execution_price,canonical_execCost_raw,canonical_exec_cost_exact,price_delta,abs_price_delta,delta_in_ticks,cost_implied_price_on_tick_grid,observed_last_px_on_tick_grid,lastPx_expected_execCost_raw,difference_raw,difference_raw_per_signed_qty,price_resolution_method,price_precision_status,reconciliation_status,reconciliation_reason,homeNotional,foreignNotional,candidate_foreign_over_home,orderID,trdMatchID,cumQty,lastQty
2021-07-06T05:35:51.383000Z,85033,c2c4e08e-ebab-af23-7a31-6063580181d6,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-21,16.1,16.1,16.1,16.1,16.1,16.1,-3381000,10000,0.0005,16.1,16.1,-3381000.0,True,0.0,0.0,0,True,True,-3381000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-72.9673384294649,1174.774148714385,-16.10000000000000150752380952,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1176,21
2021-07-06T05:35:51.390000Z,85034,1e325134-b1f0-2889-13ab-ebde0beac1eb,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-13,16.1,16.1,16.1,16.1,16.1,16.1,-2093000,10000,0.0005,16.1,16.1,-2093000.0,True,0.0,0.0,0,True,True,-2093000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-45.17025712300209,727.2411396803336,-16.09999999999999891521538462,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1189,13
2021-07-06T05:35:51.396000Z,85035,da8e52df-4084-caf3-3cfb-d31b120f11a3,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,16.1,16.1,16.1,16.1,16.1,16.1,-644000,10000,0.0005,16.1,16.1,-644000.0,True,0.0,0.0,0,True,True,-644000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-13.89854065323141,223.7665045170257,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1193,4
2021-07-06T05:35:51.421000Z,85036,eac29431-ea20-b89d-a97a-6f4cda937f22,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-26,16.1,16.1,16.1,16.1,16.1,16.1,-4186000,10000,0.0005,16.1,16.1,-4186000.0,True,0.0,0.0,0,True,True,-4186000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-90.34051424600418,1454.4822793606672,-16.09999999999999891521538462,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1219,26
2021-07-06T05:35:51.466000Z,85037,77569508-e6a5-8d94-9fd3-ac4240c9586c,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-3,16.1,16.1,16.1,16.1,16.1,16.1,-483000,10000,0.0005,16.1,16.1,-483000.0,True,0.0,0.0,0,True,True,-483000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-10.423905489923557,167.82487838776927,-16.10000000000000022064666667,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1222,3
2021-07-06T05:35:51.554000Z,85038,1fa3dc0a-f89d-c693-4d5a-56027371a2a8,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,16.1,16.1,16.1,16.1,16.1,16.1,-322000,10000,0.0005,16.1,16.1,-322000.0,True,0.0,0.0,0,True,True,-322000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-6.949270326615705,111.88325225851285,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1224,2
2021-07-06T05:35:51.605000Z,85039,0322c802-907c-27e5-5756-90ee66e7535a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-3,16.1,16.1,16.1,16.1,16.1,16.1,-483000,10000,0.0005,16.1,16.1,-483000.0,True,0.0,0.0,0,True,True,-483000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-10.423905489923557,167.82487838776927,-16.10000000000000022064666667,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1227,3
2021-07-06T05:35:51.608000Z,85040,ca0d3aa2-b892-6277-492d-b5721c45951f,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-5,16.1,16.1,16.1,16.1,16.1,16.1,-805000,10000,0.0005,16.1,16.1,-805000.0,True,0.0,0.0,0,True,True,-805000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-17.373175816539263,279.70813064628214,-16.10000000000000032809200000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1232,5
2021-07-06T05:35:51.688000Z,85041,3661cff4-7334-7219-a3f0-db1957d32ed9,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-61,16.1,16.1,16.1,16.1,16.1,16.1,-9821000,10000,0.0005,16.1,16.1,-9821000.0,True,0.0,0.0,0,True,True,-9821000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-211.95274496177902,3412.439193884642,-16.09999999999999895259672131,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1293,61
2021-07-06T05:35:52.308000Z,85042,264aabaa-39ae-3e32-2d1c-b4dbea4b2b79,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-57,16.1,16.1,16.1,16.1,16.1,16.1,-9177000,10000,0.0005,16.1,16.1,-9177000.0,True,0.0,0.0,0,True,True,-9177000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-198.0542043085476,3188.6726893676164,-16.10000000000000020196491228,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1350,57
2021-07-06T05:35:52.375000Z,85043,33c1bb5e-5262-e47d-b05a-f4170192185a,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,16.1,16.1,16.1,16.1,16.1,16.1,-322000,10000,0.0005,16.1,16.1,-322000.0,True,0.0,0.0,0,True,True,-322000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-6.949270326615705,111.88325225851285,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1352,2
2021-07-06T05:35:52.643000Z,85044,83fb7522-da88-8a1d-34a5-0ad1d6fdc36d,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-13,16.1,16.1,16.1,16.1,16.1,16.1,-2093000,10000,0.0005,16.1,16.1,-2093000.0,True,0.0,0.0,0,True,True,-2093000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-45.17025712300209,727.2411396803336,-16.09999999999999891521538462,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1365,13
2021-07-06T05:35:52.714000Z,85045,30227cff-d7e5-9e01-93a6-ed19107f1ff3,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-10,16.1,16.1,16.1,16.1,16.1,16.1,-1610000,10000,0.0005,16.1,16.1,-1610000.0,True,0.0,0.0,0,True,True,-1610000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-34.746351633078525,559.4162612925643,-16.10000000000000136705000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1375,10
2021-07-06T05:35:52.912000Z,85046,13cdaa33-b06a-5bd9-53af-77733d996bc6,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-5,16.1,16.1,16.1,16.1,16.1,16.1,-805000,10000,0.0005,16.1,16.1,-805000.0,True,0.0,0.0,0,True,True,-805000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-17.373175816539263,279.70813064628214,-16.10000000000000032809200000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1380,5
2021-07-06T05:35:52.926000Z,85047,44340910-2f0a-6808-0b17-b4fb3c389181,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-60,16.1,16.1,16.1,16.1,16.1,16.1,-9660000,10000,0.0005,16.1,16.1,-9660000.0,True,0.0,0.0,0,True,True,-9660000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-208.47810979847117,3356.4975677553857,-16.09999999999999934285666667,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1440,60
2021-07-06T05:35:53.342000Z,85048,899ae284-dad2-a2aa-91aa-6767392d80b9,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-54,16.1,16.1,16.1,16.1,16.1,16.1,-8694000,10000,0.0005,16.1,16.1,-8694000.0,True,0.0,0.0,0,True,True,-8694000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-187.63029881862406,3020.847810979847,-16.09999999999999804935555556,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1494,54
2021-07-06T05:35:53.398000Z,85049,e1e2d1ce-3aa2-12cd-70cc-0cb18eaf9ad1,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-45,16.1,16.1,16.1,16.1,16.1,16.1,-7245000,10000,0.0005,16.1,16.1,-7245000.0,True,0.0,0.0,0,True,True,-7245000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-156.35858234885336,2517.373175816539,-16.09999999999999938602666667,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1539,45
2021-07-06T05:35:53.630000Z,85050,4035f4a2-7035-e87d-a061-1480ad503a0f,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,16.1,16.1,16.1,16.1,16.1,16.1,-644000,10000,0.0005,16.1,16.1,-644000.0,True,0.0,0.0,0,True,True,-644000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-13.89854065323141,223.7665045170257,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1543,4
2021-07-06T05:35:53.784000Z,85051,55c519be-580a-4691-b381-f260c77c3535,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-53,16.1,16.1,16.1,16.1,16.1,16.1,-8533000,10000,0.0005,16.1,16.1,-8533000.0,True,0.0,0.0,0,True,True,-8533000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-184.1556636553162,2964.9061848505908,-16.09999999999999989139622642,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1596,53
2021-07-06T05:35:53.966000Z,85052,b78db634-2d7c-ee48-fc42-5ae7dbf80dad,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-9,16.1,16.1,16.1,16.1,16.1,16.1,-1449000,10000,0.0005,16.1,16.1,-1449000.0,True,0.0,0.0,0,True,True,-1449000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-31.271716469770674,503.4746351633079,-16.10000000000000155412000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1605,9
2021-07-06T05:35:53.997000Z,85053,0c59fe77-7d5c-2e69-852d-8e47f7b09374,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-15,16.1,16.1,16.1,16.1,16.1,16.1,-2415000,10000,0.0005,16.1,16.1,-2415000.0,True,0.0,0.0,0,True,True,-2415000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-52.11952744961779,839.1243919388464,-16.09999999999999963545333333,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1620,15
2021-07-06T05:35:54.006000Z,85054,1de5ae61-17b8-9903-1d10-dbc0a029da4b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,16.1,16.1,16.1,16.1,16.1,16.1,-644000,10000,0.0005,16.1,16.1,-644000.0,True,0.0,0.0,0,True,True,-644000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-13.89854065323141,223.7665045170257,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1624,4
2021-07-06T05:35:54.473000Z,85055,5af2adb2-156c-55e8-20c7-a77faf178ece,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-52,16.1,16.1,16.1,16.1,16.1,16.1,-8372000,10000,0.0005,16.1,16.1,-8372000.0,True,0.0,0.0,0,True,True,-8372000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-180.68102849200835,2908.9645587213345,-16.10000000000000035975000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1676,52
2021-07-06T05:35:54.779000Z,85056,7f98fb18-41a2-5991-32a4-98bb302855c3,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-47,16.1,16.1,16.1,16.1,16.1,16.1,-7567000,10000,0.0005,16.1,16.1,-7567000.0,True,0.0,0.0,0,True,True,-7567000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-163.30785267546906,2629.256428075052,-16.10000000000000082053617021,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1723,47
2021-07-06T05:35:55.219000Z,85057,d77bab7d-01ad-0f4b-5378-0b80747bdade,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-5,16.1,16.1,16.1,16.1,16.1,16.1,-805000,10000,0.0005,16.1,16.1,-805000.0,True,0.0,0.0,0,True,True,-805000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-17.373175816539263,279.70813064628214,-16.10000000000000032809200000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1728,5
2021-07-06T05:35:55.330000Z,85058,dab24bd5-b4ab-6fbc-5f11-d831d996e45b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,16.1,16.1,16.1,16.1,16.1,16.1,-161000,10000,0.0005,16.1,16.1,-161000.0,True,0.0,0.0,0,True,True,-161000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-3.4746351633078527,55.94162612925643,-16.10000000000000044033400000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1729,1
2021-07-06T05:35:55.408000Z,85059,9f735eac-6dc1-8ae5-d15f-d526704cd93e,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-52,16.1,16.1,16.1,16.1,16.1,16.1,-8372000,10000,0.0005,16.1,16.1,-8372000.0,True,0.0,0.0,0,True,True,-8372000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-180.68102849200835,2908.9645587213345,-16.10000000000000035975000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1781,52
2021-07-06T05:35:55.459000Z,85060,a0dfb128-0db7-0457-7bff-9807b6aa6ece,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-13,16.1,16.1,16.1,16.1,16.1,16.1,-2093000,10000,0.0005,16.1,16.1,-2093000.0,True,0.0,0.0,0,True,True,-2093000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-45.17025712300209,727.2411396803336,-16.09999999999999891521538462,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1794,13
2021-07-06T05:35:55.487000Z,85061,f922a53a-ba37-ee31-bb4f-b37bbe1b9588,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-16,16.1,16.1,16.1,16.1,16.1,16.1,-2576000,10000,0.0005,16.1,16.1,-2576000.0,True,0.0,0.0,0,True,True,-2576000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-55.59416261292564,895.0660180681028,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1810,16
2021-07-06T05:35:55.577000Z,85062,ebf3c639-7291-852d-9ee2-249c522d7164,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,16.1,16.1,16.1,16.1,16.1,16.1,-322000,10000,0.0005,16.1,16.1,-322000.0,True,0.0,0.0,0,True,True,-322000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-6.949270326615705,111.88325225851285,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1812,2
2021-07-06T05:35:55.675000Z,85063,56f5586e-2538-020d-f2ec-11b40b474f72,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,16.1,16.1,16.1,16.1,16.1,16.1,-322000,10000,0.0005,16.1,16.1,-322000.0,True,0.0,0.0,0,True,True,-322000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-6.949270326615705,111.88325225851285,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1814,2
2021-07-06T05:35:55.720000Z,85064,b3ee29dd-359f-75e6-1f80-bed26aafeed1,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,16.1,16.1,16.1,16.1,16.1,16.1,-644000,10000,0.0005,16.1,16.1,-644000.0,True,0.0,0.0,0,True,True,-644000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-13.89854065323141,223.7665045170257,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1818,4
2021-07-06T05:35:55.745000Z,85065,cf07d709-c234-872e-c58a-ec0a0d4a0b55,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,16.1,16.1,16.1,16.1,16.1,16.1,-1127000,10000,0.0005,16.1,16.1,-1127000.0,True,0.0,0.0,0,True,True,-1127000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-24.32244614315497,391.591382904795,-16.09999999999999930105714286,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1825,7
2021-07-06T05:35:55.768000Z,85066,06434e75-51c6-924b-b831-0e61f80f5fd9,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-2,16.1,16.1,16.1,16.1,16.1,16.1,-322000,10000,0.0005,16.1,16.1,-322000.0,True,0.0,0.0,0,True,True,-322000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-6.949270326615705,111.88325225851285,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1827,2
2021-07-06T05:35:55.785000Z,85067,8cab2287-ae25-1113-7e89-34aeb97515be,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-15,16.1,16.1,16.1,16.1,16.1,16.1,-2415000,10000,0.0005,16.1,16.1,-2415000.0,True,0.0,0.0,0,True,True,-2415000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-52.11952744961779,839.1243919388464,-16.09999999999999963545333333,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1842,15
2021-07-06T05:35:55.913000Z,85068,fbfc36af-78cd-44bd-fb4a-ba43df480ed2,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-5,16.1,16.1,16.1,16.1,16.1,16.1,-805000,10000,0.0005,16.1,16.1,-805000.0,True,0.0,0.0,0,True,True,-805000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-17.373175816539263,279.70813064628214,-16.10000000000000032809200000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1847,5
2021-07-06T05:35:56.463000Z,85069,cc4c9bb9-43f8-b069-07fc-e3c15ff0b971,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-33,16.1,16.1,16.1,16.1,16.1,16.1,-5313000,10000,0.0005,16.1,16.1,-5313000.0,True,0.0,0.0,0,True,True,-5313000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-114.66296038915914,1846.0736622654622,-16.10000000000000040117575758,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1880,33
2021-07-06T05:35:56.818000Z,85070,b1e650c2-2a9c-5126-7c88-d6b4a4b963a1,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-50,16.1,16.1,16.1,16.1,16.1,16.1,-8050000,10000,0.0005,16.1,16.1,-8050000.0,True,0.0,0.0,0,True,True,-8050000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-173.73175816539262,2797.0813064628214,-16.10000000000000125480800000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1930,50
2021-07-06T05:35:57.313000Z,85071,d93f15bc-d989-cf34-597b-0083ac07cad8,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-6,16.1,16.1,16.1,16.1,16.1,16.1,-966000,10000,0.0005,16.1,16.1,-966000.0,True,0.0,0.0,0,True,True,-966000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-20.847810979847115,335.64975677553855,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1936,6
2021-07-06T05:35:57.345000Z,85072,963d969d-b77a-8a56-1a74-7f77d485e8a3,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-6,16.1,16.1,16.1,16.1,16.1,16.1,-966000,10000,0.0005,16.1,16.1,-966000.0,True,0.0,0.0,0,True,True,-966000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-20.847810979847115,335.64975677553855,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1942,6
2021-07-06T05:35:57.476000Z,85073,54926445-cfd9-1044-e0d2-b511d261a239,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-50,16.1,16.1,16.1,16.1,16.1,16.1,-8050000,10000,0.0005,16.1,16.1,-8050000.0,True,0.0,0.0,0,True,True,-8050000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-173.73175816539262,2797.0813064628214,-16.10000000000000125480800000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1992,50
2021-07-06T05:35:57.572000Z,85074,1e3e9574-dfd3-15b9-bf40-60fbe1afc782,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,16.1,16.1,16.1,16.1,16.1,16.1,-1127000,10000,0.0005,16.1,16.1,-1127000.0,True,0.0,0.0,0,True,True,-1127000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-24.32244614315497,391.591382904795,-16.09999999999999930105714286,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,1999,7
2021-07-06T05:35:57.721000Z,85075,d7b779a3-2c63-5f46-3e38-2ea99da2906b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-44,16.1,16.1,16.1,16.1,16.1,16.1,-7084000,10000,0.0005,16.1,16.1,-7084000.0,True,0.0,0.0,0,True,True,-7084000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-152.8839471855455,2461.4315496872828,-16.10000000000000163522727273,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2043,44
2021-07-06T05:35:57.761000Z,85076,ea7819e9-74ce-a029-755d-1e96446bc989,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-7,16.1,16.1,16.1,16.1,16.1,16.1,-1127000,10000,0.0005,16.1,16.1,-1127000.0,True,0.0,0.0,0,True,True,-1127000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-24.32244614315497,391.591382904795,-16.09999999999999930105714286,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2050,7
2021-07-06T05:35:57.814000Z,85077,69c7eb43-5746-bc81-f5fb-6c1ce1cd7bb1,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-1,16.1,16.1,16.1,16.1,16.1,16.1,-161000,10000,0.0005,16.1,16.1,-161000.0,True,0.0,0.0,0,True,True,-161000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-3.4746351633078527,55.94162612925643,-16.10000000000000044033400000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2051,1
2021-07-06T05:35:57.996000Z,85078,533db4e4-1f0f-dd42-8844-a83da79ea0ef,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-8,16.1,16.1,16.1,16.1,16.1,16.1,-1288000,10000,0.0005,16.1,16.1,-1288000.0,True,0.0,0.0,0,True,True,-1288000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-27.79708130646282,447.5330090340514,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2059,8
2021-07-06T05:35:58.130000Z,85079,fc8b0e3c-8ae1-dbdb-925d-b37e92677023,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-4,16.1,16.1,16.1,16.1,16.1,16.1,-644000,10000,0.0005,16.1,16.1,-644000.0,True,0.0,0.0,0,True,True,-644000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-13.89854065323141,223.7665045170257,-16.09999999999999992805000000,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2063,4
2021-07-06T05:35:58.200000Z,85080,e3439aac-b37f-e1e9-95ec-a6dea2cf0436,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-11,16.1,16.1,16.1,16.1,16.1,16.1,-1771000,10000,0.0005,16.1,16.1,-1771000.0,True,0.0,0.0,0,True,True,-1771000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-38.22098679638638,615.3578874218207,-16.09999999999999952905454545,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2074,11
2021-07-06T05:35:58.371000Z,85081,7f7da2d6-8bfe-d999-e7af-14a31968fd79,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-29,16.1,16.1,16.1,16.1,16.1,16.1,-4669000,10000,0.0005,16.1,16.1,-4669000.0,True,0.0,0.0,0,True,True,-4669000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-100.76441973592773,1622.3071577484363,-16.09999999999999848160689655,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2103,29
2021-07-06T05:35:58.446000Z,85082,c6e43d9b-87cf-fb4a-0503-85489088d9b8,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-13,16.1,16.1,16.1,16.1,16.1,16.1,-2093000,10000,0.0005,16.1,16.1,-2093000.0,True,0.0,0.0,0,True,True,-2093000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-45.17025712300209,727.2411396803336,-16.09999999999999891521538462,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2116,13
2021-07-06T05:35:59.560000Z,85083,182c34b8-045a-dcf2-5c45-24c479edc33b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-3,16.1,16.1,16.1,16.1,16.1,16.1,-483000,10000,0.0005,16.1,16.1,-483000.0,True,0.0,0.0,0,True,True,-483000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-10.423905489923557,167.82487838776927,-16.10000000000000022064666667,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2119,3
2021-07-06T05:36:00.044000Z,85084,98863d0d-f7cc-b1e4-27bc-10647bae918b,DOTUSDT,DOTUSDT-QUANTO-XBT-2021,Sell,-34,16.1,16.1,16.1,16.1,16.1,16.1,-5474000,10000,0.0005,16.1,16.1,-5474000.0,True,0.0,0.0,0,True,True,-5474000.0,0.0,-0.0,OBSERVED_LAST_PX_EXACT,EXACT,PASS,,-118.13759555246699,1902.0152883947185,-16.09999999999999966987647059,e4924273-f2a0-49c5-adf3-cef2f9eaaba0,,2153,34
